lng,lat
-9.2199,38.759
30.85,28.5667
-73.6383,40.6644
-0.6774,51.9243
100.6269,14.8
-5.0757,50.412
34.7053,31.7886
0.09,51.49
-97.2515,32.8718
-102.7047,19.81
-6.9317,52.8306
2.1344,48.8411
-8.5,40.9
2.1958,48.9944
-76.9225,38.8492
-16.4167,14.3167
-0.612,51.712
-74.0814,40.8784
-58.5667,-34.6333
-118.4363,34.2886
102.1039,12.6086
-73.9227,41.2883
-42.3,-4.25
-90.0279,29.9014
2.1834,48.7834
23.9667,55.2833
-2.633,53.45
19.6378,45.5697
-3.81,51.66
14.2756,57.7919
-13.05,20.5167
-89.4667,21.1667
-87.8163,41.9225
15.1628,45.7981
-4.3868,55.8791
-2.54,53.592
-0.4136,53.7822
-0.1265,51.6316
-79.0031,-1.6056
38.9289,-6.7586
-77.2273,38.9215
-2.16,51.99
-74.1667,41.3411
100.0681,6.6147
2.4167,48.7333
99.9458,13.1119
-73.3932,40.6728
-81.4169,28.4727
2.3125,48.7025
-122.1159,37.6942
-117.9681,34.0512
-121.3553,38.5477
-1.798,50.722
-1.33,54.76
-1.602,53.816
-5.537,50.119
24.6047,56.8169
-118.183,33.9631
-80.4018,25.6708
-0.273,50.834
-1.34,54.84
7.5358,47.5508
2.3917,51.0253
34.3,-11.6333
-80.3569,25.8878
39.7167,48.35
1.7117,48.975
-74.2284,40.5848
-77.1149,38.7332
8.5719,47.4331
-77.8159,-0.989
3.1308,50.6694
-88.9214,20.1256
-2.17,53.12
-1.5557,55.0318
-111.3433,26.0128
-6.6669,53.2158
-9.1053,38.7944
25.8664,56.4975
-0.0816,51.2803
127.7547,26.1994
6.2389,46.382
-99.0253,26.4003
-4.0262,55.8165
-0.239,51.3752
-87.8442,41.8798
-2.3683,53.4559
1.8745,47.9512
-94.6333,17.7833
-116.9268,32.8376
2.6289,48.5333
2.0684,48.9602
-7.2561,52.6477
-3.793,56.116
8.0446,47.3923
-118.2682,33.9057
-87.6812,41.6578
40.9003,-2.2686
48.5428,39.4481
29.6293,-2.9221
13.35,-3.6833
-3.826,53.325
13.55,-4.1536
-3.6431,55.9024
33.6,-11.9
19.0867,5.7378
-1.478,53.7485
0.1119,51.5584
96.8444,47.7417
-80.183,25.9632
-2.9935,51.2376
-2.1025,34.9514
2.4683,49.2756
16.2831,48.0856
-2.28,51.825
32.8886,0.7025
-2.0828,53.4739
35.5,-16.0316
-118.2931,33.8229
-3.405,53.331
-14.6575,12.1719
-2.9613,53.3774
100.3467,16.4431
11.055,-1.8667
-101.4969,20.3675
101.725,17.4903
-118.2362,33.9199
-122.4023,37.5994
-0.163,51.643
-0.363,51.401
18,3.8833
28.2975,48.1558
-122.9739,44.9794
35.2667,-16.9167
-3.0573,53.2179
-5.051,50.26
101.1533,16.4169
-1.69,53.7067
-57.5992,-30.26
-57.14,-25.387
-6.2055,54.7173
-97,18.9
-76.63,1.15
-74.0681,41.1181
22.25,55.9833
-66.1104,17.9744
-76.8875,38.9241
-3.6105,55.9791
-2.4968,51.4135
22.2903,55.2514
80.3453,7.2531
10.3167,24.95
-3.111,53.401
-1.583,55.133
-74.2286,40.6961
7.5908,47.4936
35.7,31.1833
-73.4706,40.6676
-73.5167,45.5
-1.373,53.358
-58.5181,-34.7083
-2.191,51.26
0.6095,51.5535
145.3833,-6.0833
-0.2248,51.5308
-74.2599,40.6527
-80.1246,25.9385
136.6861,35.4369
-2.005,51.438
-82.6907,28.293
-58.2847,-33.9999
-98.0575,18.2086
-2.522,53.067
102.4444,17.2042
44.4,40.3
-0.416,51.701
21.0778,42.69
-122.2762,47.8533
-83.056,42.3954
-0.367,51.422
48.935,40.0375
-99.2167,16.9
8.4497,47.3989
-4.5027,55.8346
16.3783,6.3172
-76.8699,40.002
-158.0665,21.3403
32.9,-13.8167
6.6667,46.5167
-0.15,50.864
-3.466,50.581
17.3833,45.8333
-1.552,52.901
-0.1726,51.2393
36.7,1.1
-122.3076,47.7921
-118.3586,33.938
-1.5128,54.9718
-74.4386,40.6209
-82.6847,27.8197
24.75,55.2667
-56.3964,-34.4525
43.2833,11.9667
28.8231,47.3831
29.993,-3.931
8.5256,47.3122
-88.1833,14.3
19.9,-11.79
135.4011,34.4869
-73.2618,40.7601
8.5647,47.2953
-1.6429,53.8341
-80.376,25.7786
45.4833,41.9167
-49.6052,-15.3033
-2.0006,52.7115
-158.0813,21.3591
11.4278,47.9133
18.0667,1.6333
48.5264,41.3653
-1.6609,53.7343
-2.1848,53.5156
-0.517,51.433
-58.2167,-33.5333
-100.6833,17.25
-87.9372,20.655
-105.8572,22.9922
-96.6,16.33
-77.4116,38.9513
-1.7728,53.7672
-73.9967,40.8472
48.1439,40.7839
18.3403,13.2139
-107.363,24.3228
100.7833,18.7833
-1.215,51.733
-101.4167,27.9167
-3.69,51.48
-3.049,53.432
-1.838,53.8509
-117.9041,34.0123
104.1506,15.7883
-118.0484,34.0493
-1.1262,52.6566
-2.276,53.399
-2.181,51.205
7.4833,46.9553
-2.907,53.4338
-2.328,53.705
29.4,-3.0833
-93.2472,45.0484
-0.424,51.423
-2.548,51.517
-2.76,51.43
-1.719,53.725
-86.5833,13.4833
20.0731,45.9231
-0.0543,51.3813
-0.466,51.903
-95.3,18.4704
-118.3175,33.7933
-1.066,50.8424
-82.5794,27.4345
-0.026,51.6686
-92.8069,16.5533
48.3928,40.5708
34.5167,10.0667
-73.539,40.6904
45.45,41.1167
1.266,51.934
0.243,52.022
-1.169,52.978
28.6572,46.3003
-90.0686,14.8539
-73.8667,45.45
14.4722,35.8794
-73.6507,40.6959
102.775,46.2639
-2.4667,53.5166
-8.4833,54.2667
-74.1531,40.7431
-1.07,50.83
-75.6058,39.9601
93.6167,22.65
31.37,0.5904
19.2056,41.9236
-11.4166,18.55
-74.1201,40.905
-2.15,52.9
6.4986,46.5094
-3.9992,51.573
-73.6,45.4833
-2.9408,53.4676
0.6758,51.7318
8.971,33.69
-1.4,53.516
35.72,0.0504
0.3582,51.4606
-99.35,18.3
-106.8919,23.9214
-98.1998,19.3191
-3.972,55.737
-105.46,22.4004
-158.0617,21.4936
-84.4535,39.1605
-104.1225,24.4497
150.8,-2.5667
-77.1587,38.7682
-1.8135,53.782
-122.3018,37.8898
-10.75,10.0404
100.5329,13.659
-2.142,53.05
-97.2919,16.2364
0.033,51.465
-1.777,53.833
19.6434,41.7805
-98.3575,20.0397
-71.3934,41.89
-1.6726,54.9456
-116.5911,31.7958
-2.934,53.429
-73.6431,45.5161
-118.2353,34.2322
-92.1497,14.6792
-99.6522,22.0103
-2.36,53.476
7.5375,47.2081
-73.6742,40.6579
16.3,9.4
-3.1031,55.8747
18.8453,42.2847
103.9141,21.327
10.9831,-2.9331
-78.1167,-2.3
-4.3125,55.8699
-2.0835,52.4908
-118.3966,33.8654
1.4531,14.212
-1.4599,53.8222
135.7367,34.5783
-99.0997,18.9853
106.8333,14.8
-76.9808,38.9897
-74.4772,40.7966
-1.763,53.851
-105.0014,39.839
-73.6392,40.7469
-73.7077,40.684
-0.339,51.604
-87.7013,41.7213
-0.4901,51.3695
-2.6738,53.536
35.5333,33.8333
-0.0193,51.3765
7.5667,47.5333
-99.17,19.9733
15.3133,14.1194
-4.212,50.408
106.9494,47.7069
-3.2243,50.9755
-95.4622,29.704
17.9379,62.6323
18.1333,-26.5833
-57.16,-25.62
-2.111,53.375
-2.2583,53.4075
-72.004,19.143
15.9333,29.1167
150.143,-5.55
107.0906,16.8056
-102,19.9
26.4333,55.6
-74.272,40.5839
-73.4118,40.7005
-15.6786,13.3773
-4.6142,55.4956
-74.0702,40.0772
31.5,2.45
-74.1581,40.9579
-96.1425,15.7753
30.4378,-1.9525
-3.086,53.172
-3.008,53.373
-0.204,51.322
49.1061,41.0783
1.084,51.0716
-87.8762,41.8829
-103.9833,23.75
20.8,43.1
-4.9592,31.6944
48.4719,40.0053
-2.3916,53.8711
-2.978,53.336
-73.4678,40.7031
7.1833,62.7483
25.5956,58.3633
-1.7744,43.3586
101.4503,47.4769
-70.9847,42.3751
-100.2783,22.4275
28.6103,47.1414
7.4236,43.7419
-44.67,-4.5696
-77.2055,38.8896
-89.0178,20.9314
-2.138,51.371
-0.471,51.513
-103.8086,19.2038
-3.078,53.402
-122.2411,47.4949
-76.8502,38.9802
135.6886,34.9028
-73.4358,40.6743
-2.8884,56.6442
8.5922,47.4122
-67.0833,-0.1332
-87.847,41.8245
-74.1057,40.8203
-3.003,53.35
-108.1414,29.19
-74.317,40.5702
-8.1478,27.6742
-12.1807,12.5556
-77.2999,38.7903
-76.9548,38.9612
-2.3154,53.5075
34.3333,-14.3667
-2.124,52.523
-3.3785,51.5423
100.4031,14.8911
-0.4319,53.7239
-0.0202,52.0471
101.3739,14.0567
-2.16,52.46
-4.1856,50.4033
21.85,55.9167
-73.93,45.53
-61.3833,10.6333
6.6,46.5333
-1.0703,53.7818
-88.5583,18.075
32.5667,4.4167
48.3697,39.9311
-1.274,52.929
42.9861,41.6389
102.0589,13.8206
-0.3775,52.7684
-122.8006,45.5355
13.5685,45.5271
8.6297,49.4011
21.2508,55.8758
6.2167,46.2
-0.4646,51.5043
-0.3192,51.5383
56.25,26.1833
-114.0561,27.9589
-77.2426,38.8731
-1.291,51.823
-112.2669,27.3389
-103.5667,22.7667
-3.4323,56.0339
100.4167,20.2833
20.4231,42.0758
-74.5597,40.8859
-77.0028,38.981
-90.3139,-0.7444
-2.1245,52.4795
-1.3149,53.4877
-2.418,53.53
-0.78,51.57
-123.4147,48.4306
-121.2451,36.3232
-76.9836,38.8181
99.125,16.8711
-77.4961,38.7878
99.9036,19.1653
-4.316,51.856
-73.8833,45.5333
70.1833,34.65
-106.2158,23.1883
33.27,-9.7019
-116.9479,32.8189
-73.9923,40.9452
18.9667,-22.45
-77.445,38.7719
-1.0613,53.4759
-73.7219,40.6374
-80.1606,25.9563
9.3503,11.7992
-1.476,53.7145
-2.569,53.471
-95.2285,29.6611
-1.78,50.85
-0.3199,51.5537
-158.0198,21.5005
-1.822,53.925
-107.07,26.8194
-121.9804,36.986
33.1197,0.9472
-103.394,24.291
-1.8779,53.7432
-2.881,53.395
-1.8785,50.8815
-91.53,17.8
-0.6206,54.4858
-1.4488,54.8208
37.9833,2.3333
-4.1136,50.4006
20.9972,43.6186
-2.787,55.422
0.0286,51.5778
-0.722,52.087
-77.1445,38.7625
-80.2417,25.8216
-1.0406,51.4579
-73.4496,40.6817
-80.4353,25.6331
45.3375,15.4228
23.1531,56.9669
-75.2812,40.2417
12.8667,0.5667
-0.788,52.022
-90.05,20.3667
-80.2174,25.8697
-117.9238,34.0982
10.147,36.4
-1.4383,52.9301
-89.0696,17.1588
-81.5795,41.5318
9.4333,47.5167
-1.9682,52.4928
-2.083,52.55
-1.147,52.032
-98.3833,21.5167
24.35,56.8614
-1.0522,53.5352
48.875,38.44
100.1417,18.1436
-4.3137,55.9421
-66.8615,18.0344
20.8333,42.9
-67.4858,6.1889
-4.718,50.466
30.2642,-0.8794
-90.3302,38.6444
-71.35,46.8
-5.224,50.233
-1.9301,52.6277
-118.1956,33.895
-90.298,14.279
-2.144,53.5183
20.6789,41.1775
-1.884,52.577
-2.005,57.693
-115.9903,30.7264
100.5512,13.9841
-1.227,53.479
1.3431,52.6354
26.3611,59.3506
-118.0806,33.8676
173.1833,-41.3333
-1.79,51.61
18.5375,42.4531
-1.072,52.621
15.9333,51.2667
-2.8699,56.4672
38.0167,-1.3667
-5.0427,51.7142
-88.1,13.7
-74.2602,40.7491
-2.113,53.42
-74.0196,40.9337
11.5,47.2833
-77.0467,39.0698
-122.1038,37.6792
-2.369,53.563
16.4833,13.6333
-83.0977,42.4619
98.6389,9.9619
-77.0822,38.7485
101.215,14.2031
-2.7481,53.4352
25.6442,-25.8653
22.4644,41.6381
-2.123,52.54
-3.4738,51.2038
101.7103,19.2576
-73.5837,40.6797
12.4833,-1.1333
-57.53,-25.09
-2.1663,52.4619
19.635,45.8089
-0.3742,50.8282
-98.0736,22.9194
-76.9641,38.8373
-99.5858,19.2092
-0.986,51.995
-1.7856,52.505
-1.154,52.604
-2.9587,50.8728
-0.075,51.5166
-122.9731,44.9291
-118.222,33.9683
-2.657,53.499
29.4139,46.6442
-0.3047,53.7806
-2.4817,51.2842
-80.3616,25.6211
21.4833,55.35
-95.4453,18.5969
-118.0807,34.1198
-0.239,50.836
-118.0026,34.0381
177.5167,64.7333
-1.57,55
-1.972,52.631
-121.452,38.4993
125.2197,-8.9917
176.984,-37.964
-122.348,47.5086
-66.2175,18.4043
-107.9964,31.0928
-73.7029,40.7226
99.8219,17.0142
96.2572,46.3728
9.1414,48.9064
-2.5249,51.6094
-74.3784,40.4455
20.4289,41.6831
-76.9649,39.0017
22.5025,41.1392
-73.5285,40.6569
-73.6876,40.746
-1.4856,52.9519
-2.116,52.459
170.348,-45.875
-1.933,52.647
-74.1273,40.7875
-77.5204,38.7802
-5.027,54.902
-122.1674,37.4252
-119.2414,35.6781
100.025,15.38
-2.1578,52.9977
125.5,-8.9833
-119.5434,36.6087
27.305,48.1681
-95.4321,29.7157
21.0639,55.9167
-2.3708,53.3025
-2.675,51.642
31.7742,0.9161
-78.8065,42.9665
-1.235,52.916
-2.19,51.43
-76.9108,38.96
8.6583,47.0205
-112.8544,31.8614
48.1608,40.3383
-118.0406,33.8504
6.8667,46.45
-121.9255,36.6192
-74.0119,40.2226
25.2747,57.3131
46.3239,40.5905
-2.0109,50.7207
-83.1853,42.4986
-98.9861,18.7781
-73.5891,40.7599
-1.0667,11.6667
-87.8741,41.8072
-1.994,51.353
-58.6167,6.4
23.55,55.8
-79.8733,40.4442
-108.62,26.4214
20.6833,42.9167
-86.7115,21.2084
-99.3228,19.4181
150.8261,-34.0733
7.735,47.4839
6.1833,46.1833
-2.15,52.483
0.0146,51.587
-97.9125,16.3014
89.4167,27.4333
-1.2275,52.5278
-73.4922,40.6678
6.5605,46.5276
102.1053,21.6836
-0.1193,51.4903
-103.7,24.8667
27.7002,-30.4001
-80.1923,25.984
-1.125,51.599
-2.328,53.387
-1.95,50.71
-98.1069,19.1528
-0.3038,51.7808
29.025,-20.945
-1.8058,52.4377
48.6669,39.0183
-78.8713,42.9646
65.2517,34.5225
144.4644,-38.1892
126.45,-8.4667
-105.2833,28.0333
-88.7,19.75
-73.4471,40.7175
-2.865,53.374
-74.3124,40.5415
6.1167,46.2333
-84.4868,39.0855
-1.3116,53.3205
-2.814,53.422
-1.043,53.9926
-90.05,20.3167
-2.7492,51.591
42.8833,11.7833
-3.0167,51.824
16.5189,47.8456
9.4936,47.4786
23.7833,38.0667
110.65,47.3167
34.2481,1.2294
20.5272,41.525
-158.0073,21.3181
-4.97,51.8
-100.3205,44.3748
-3.13,51.73
-1.4406,53.4985
-73.5649,40.76
-157.9185,21.3753
-3.24,51.69
-77.1751,38.8847
-74.5432,40.4439
-66.163,18.115
167.1766,-15.5126
22.3317,42.2017
-13.098,9.43
-92.725,15.8725
-73.9833,45.3833
-99.5264,17.1656
-122.2035,37.4754
-14.223,13.31
-6.6,33.5333
113.2792,46.6806
-104.0333,23.9667
-80.339,25.7241
-75.0625,39.9063
-2.7147,56.5005
-76.45,18.1667
-99.58,19.1481
-14.2167,12.2833
-1.476,52.746
-3.4306,51.584
-1.3402,53.5022
-2.3048,53.0961
7.6231,47.5531
-88.3953,18.6769
-89.72,20.48
81.1185,6.1241
-74.0167,40.7676
-2.6609,53.4678
49.2486,39.3791
-1.4149,53.5784
23.7167,38.0667
48.4214,41.4219
7.1167,46.7833
-2.5439,51.4316
0.7978,51.5316
-103.1596,18.7771
-97.9522,26.0561
-0.481,51.528
34.8833,32.0333
-74.0022,40.8182
0.6411,51.9451
-118.0728,33.8303
-87.8231,41.9637
-0.3352,51.5957
-2.2748,51.0375
-0.7333,52.6705
-0.3743,51.601
-1.723,54.972
-2.7381,51.1235
-1.3002,50.7595
-81.468,41.6343
-121.4573,38.5172
20,43.2667
-0.2321,51.4033
-2.1879,53.0426
-158.0289,21.3145
32.06,-10.5496
-1.3698,54.8679
-99.674,17.655
-2.061,51.947
-5.27,50.1
18.9219,42.3933
29.6983,-1.3539
-87.4833,13.5333
22.4861,58.2533
-92.0389,16.7361
-1.45,53.61
-90.6,19.8
-87.7795,41.7034
-1.3705,53.7669
-1.3278,50.9679
-104.78,24.52
13.65,45.9667
-75.0759,39.916
14.76,-4.35
151.0903,-33.8444
39.5833,5.3166
-3.091,51.608
-77.0215,39.0412
-1.668,52.6245
-0.21,51.36
19.945,42.5956
-77.2017,18.435
21.9425,41.865
-87.9004,43.1132
-82.9343,39.965
-104.6833,19.2
-82.9292,42.439
-109.7,23.15
-98.4306,22.8281
73.3662,5.4442
-74.4283,40.5006
45.6275,40.9864
-87.8157,41.8683
100.4572,14.5925
-0.898,51.536
15.6253,47.2189
21.0167,42.2333
-3.4333,51.7
-4.205,50.376
37.3667,48.05
-74.2666,40.6653
-100.8911,17.2714
-84.176,9.932
-89.3478,20.2656
-4.15,50.545
-3.01,56.32
-1.2124,54.5406
-84.8333,11.2
-0.4715,51.457
-97.8325,22.1842
-120.6199,35.1204
-2.235,53.824
0.055,52.456
-74.5628,40.3332
-0.2073,51.1234
0.036,51.632
-2.3787,52.7691
-105.0728,24.8875
19.1031,17.93
-0.29,52.22
22.0892,41.4839
-157.9345,21.3913
-0.5617,51.3286
-2.682,52.969
-98.3667,21.2833
-73.974,40.8237
-105.8203,26.8133
153.1,-27.4833
33.9361,1.4608
-1.588,53.478
-80.2368,25.8395
-4.06,55.98
-96.7989,17.2062
27.8126,48.0308
-95.6667,18.6167
7.3472,47.3653
8.6917,47.2553
-56.9731,5.9261
34.5167,-15.6167
-2.1895,53.9147
-89.3936,21.0022
-111.1205,30.5406
125.8017,7.3821
-89.4524,20.8133
-87.8723,41.8308
-81.2916,28.6114
-87.8864,43.0914
-2.391,53.447
-77.074,38.7916
-82.25,9.3333
16.1505,46.4071
-98.7297,18.8931
8.5719,50.1678
-75.2947,40.0033
-1.4,53.37
-75.8199,39.9849
29.3481,-2.0594
-102.5667,20.1178
1.2509,52.6485
-2.546,51.193
17.7,-14.6666
17.9667,-24.6333
-101.8069,18.9625
-2.38,57.28
11.4942,64.0147
-77.5553,38.9295
-60.9438,-2.6208
-65.8388,18.3789
-76.8773,38.9654
-109.4167,27.05
26.0311,57.7769
28.7778,46.9431
-74.0201,40.8543
-66.4823,18.4283
26.5,5.4
143.2,-9.0833
99.0072,18.5803
-102.0664,26.9861
-1.293,12.577
-80.1653,25.6908
-105.0154,39.8651
-123.0514,45.519
-75.8875,41.2652
-92.8258,17.5931
-81.5348,41.4948
-91.0461,18.1844
100.1283,15.1872
25.5807,55.9616
-80.1395,26.1593
-8.6403,41.0997
33.6167,28.2333
-3.19,51.67
26.9928,57.8486
-1.48,52.47
46.9303,40.3353
-84.2404,33.8117
9.0664,47.0331
-4.27,53.14
-1.65,54.63
-103.45,26.1167
23.9725,54.0206
-68.2767,12.1508
-104.8645,39.6094
28.5936,46.8258
-3.869,57.586
24.9333,37.4504
-80.0564,26.5834
-77.3762,39.0309
-104.4869,21.0536
-2.852,53.413
34.6333,-14.8167
28.1419,47.6406
-73.8064,40.9
-58.408,-33.87
-1.995,50.7605
16.1619,46.6586
-2.251,51.347
-2.3845,53.5093
-1.466,53.462
-99.72,23
103.5408,48.8103
19.9444,60.0986
28.6689,45.9
-0.737,51.442
-78.9567,-4.0692
-1.91,53.88
-3.826,56.0229
47.6156,39.7692
-73.0185,40.7621
0.5019,51.2903
0.6897,51.7417
-55.46,-11.85
-73.5615,40.6871
66.9069,32.1061
-53.45,-33.6833
70.8194,40.0625
-98.8028,19.1264
-48.4199,-10.7
27.7092,47.5736
-98.9447,22.9958
-80.3717,25.7237
-23.6654,15.0949
-2.339,53.613
-122.6204,45.6577
28.3014,47.8933
-122.2932,37.8382
28.7842,46.52
-108.3219,26.7061
-1.2,53.3667
-89.0506,20.0708
-106.7442,28.48
-1.3462,52.5682
-89.3314,20.5322
32.3136,0.225
1.103,51.36
-11.3686,6.7533
20.83,-7.38
-74.0741,40.8618
-2.384,53.775
-3.3416,51.7585
-74.0672,40.3481
-122.8413,45.5403
1.4191,51.3651
-96.9149,18.8457
-2.5285,51.7286
-80.2952,25.7079
-3.475,51.4062
13.85,45.7
-57.3525,-34.3139
-1.081,52.975
108.224,16.0748
-109.712,23.1226
-44.26,-2.94
24.8544,57.1539
124.6377,12.4989
-2.96,58.981
-83.1504,42.5367
6.1081,46.2558
-73.5086,40.6983
19.8694,42.8473
-121.8241,37.3695
-4.354,50.635
21.97,56.9672
-121.0211,37.3157
-1.577,54.9
0.75,51.81
20.653,8.4091
1.318,52.094
-71.8448,19.6656
-73.5604,40.7454
0.5429,51.3024
14.7147,13.4586
-47.42,-6.3196
-123.3986,48.6506
-109.2833,25.95
-1.6124,53.6622
150.4333,-10.3167
0.6242,52.4474
-118.3484,33.9955
-3.3792,51.6814
-97.4953,19.8528
22.7747,41.9661
19.01,-33.181
-107.3317,28.4778
-157.9965,21.4143
-103.6028,19.3281
-75.2527,39.9325
-74.1069,40.8535
-8.685,7.371
-2.3667,51.7
46.9181,41.4194
-117.5116,33.8784
-1.291,52.923
-74.0387,40.9268
-86.8667,13.9433
-90.0819,20.4764
-118.1681,33.8029
54.0239,12.6519
-80.372,25.6347
7.4606,50.4144
-2.9942,56.195
-106.0675,23.2883
-0.3991,51.6967
-2.714,51.1485
88.1248,24.8566
-2.5169,56.0027
-1.2023,52.5727
-1.3148,53.5197
-97.5833,19.8833
-1.433,55.033
-1.348,54.505
24.6612,54.7886
141.3014,-2.6817
23.9369,56.7844
-0.396,51.899
0.73,50.95
-118.0803,33.7886
44.8167,43.1667
-66.3638,18.0765
1.3381,51.3814
-122.23,37.8226
0.445,51.604
-74.0048,40.7927
-87.8146,41.7877
28.9622,47.7492
97.2092,19.6742
-1.4461,53.2519
-119.3188,36.6211
-0.47,51.92
-3.084,53.375
20.9167,14.5333
-74.1421,41.1138
120.5903,16.4556
29.2308,46.8817
-0.8029,52.4254
30.163,-3.1
-3.2061,51.5926
-2.2838,51.7478
-1.2648,53.4253
-109.9667,27.5833
-1.4506,53.8063
28.3081,47.2544
22.5092,41.8828
-3.6953,51.5291
-121.3544,38.5683
-106.5122,30.6186
-84.5796,39.2467
-1.0253,53.5958
-2.175,57.177
-1.721,54.6318
-1.73,51.42
-158.1702,21.4134
-117.889,34.1161
13.6604,45.5395
-74.0388,40.8463
-4.043,51.648
46.0828,40.5181
-2.373,52.665
21.2,42.6
21.4172,44.8975
-80.4221,25.5164
-75.2611,39.921
-5.472,56.412
72.6369,10.5626
-98.45,21.7667
27.4122,59.3575
-2.5645,53.3796
-75.276,39.9408
-1.075,53.417
-99.4583,19.1831
43.5453,15.4694
20.1222,45.8014
-9.0388,5.0111
-122.2596,47.8709
-73.3859,40.7072
-87.4833,21.1
24.75,56.2
30.1,-2.5833
23.5369,58.9469
1.7235,52.5757
-5.107,50.169
102.5125,12.2417
8.2469,46.8969
98.5317,8.4644
-80.3639,25.6061
-60.03,-22.34
-95.241,29.7663
-96.3333,15.85
-2.386,53.755
-1.1955,52.6715
46.0231,38.9047
-54.2078,-33.6731
-1.2792,53.4199
22.7714,55.0825
-117.9887,33.9244
1.302,52.931
28.2333,-28.7833
22.4936,56.6667
8.6394,46.8806
-2.4747,53.0821
-3.3007,55.9797
-86.519,16.33
14.5019,35.9125
20.05,46.0667
-73.7332,40.8028
-90.0303,29.8781
-73.9883,41.2063
15.7333,-17.0667
-74.5383,40.5676
22.7833,10.2837
-2.87,53.782
-88.7928,21.2017
-0.318,51.685
28.1783,47.0814
20.9,43.6167
-0.1725,52.3176
-1.263,53.276
19.58,42.96
30.3333,-2.85
-83.1314,39.9532
-2.661,53.62
-118.3693,33.9168
-3.8426,56.3757
-94.515,16.3394
65.8667,32.6333
-1.301,53.125
-80.0989,26.6994
-111.8353,30.7136
-121.9538,36.9772
-53.8575,-34.1989
-2.48,51.54
-1.1799,52.5724
-0.538,52.397
-16.165,12.278
-73.7068,42.7243
23.0333,54.6667
-90.4,20.8583
-89.8453,19.7444
-4.417,55.924
-2.9373,53.4793
-73.6672,40.6432
-73.6858,40.7324
-73.7507,40.6218
-89.1833,14.4333
-118.4486,33.9765
7.5831,47.5914
-117.8564,34.1025
-2.43,53.42
21.4333,42.6
29.8,-4.1333
-2.973,51.2189
-4.9158,51.676
22.4056,-26.02
-0.331,51.389
-2.6553,56.7299
14.75,-2.55
-74.1316,40.4471
-3.3341,51.5578
-74.0634,40.9025
-2.221,53.851
-23.5333,15.1375
-2.098,53.644
-1.2331,53.7973
144.96,-6.023
-3.2134,51.4331
3.3421,6.5965
-66.2184,18.3609
0.0382,53.7285
-74.1798,40.8348
-1.52,53.41
-104.8033,39.5356
-2.132,53.647
-73.75,45.6667
-76.9234,38.8709
-102.684,21.8606
-4.3083,55.8615
20.1679,42.8442
-157.9232,21.3865
21.2992,42.1475
-76.9263,38.9424
24.1875,56.4067
35.1333,-16.0667
-96.4031,18.2394
-66.9673,18.0821
-3.0051,56.6692
-3.4095,51.6138
-2.168,52.5983
-77.0723,39.0392
-2.7226,52.7365
-75.3445,39.8774
-77.0691,39.1023
27.5536,47.9561
-0.321,51.385
0.1731,52.1247
23.2811,56.6258
-74.0878,40.8507
22.5889,57.2447
-1.731,53.016
-80.2833,7.7667
-79.9757,40.3734
25.1536,-17.7983
33.9661,1.8911
-1.876,52.215
-73.477,40.724
25.1072,55.5344
10.5667,1.45
20.0667,45.3667
-88.3353,41.7112
-74.2831,40.4852
-2.3543,51.6811
-4.1522,55.8908
-1.145,60.155
-56.0628,-34.6469
8.3667,46.9594
-0.9732,54.5828
-2.7129,53.4932
-88.2167,16.9667
-104.9171,39.8401
-0.5465,53.5638
-67.9061,3.854
14.8167,-0.8667
-0.2893,54.2101
126.0167,-8.5167
19.2667,45.5167
-0.7939,51.2965
-73.9899,40.8638
156.85,-8.1
0.198,51.898
-73.4465,40.7328
150.9678,-33.8233
-73.1213,40.9099
0.8667,51.8833
19.9333,45.2
-88.2028,20.8042
125.4361,-8.7239
-3.3205,50.6284
-2.65,51.43
29.0656,-29.2885
-2.778,51.279
-3.851,51.722
-88.4,18.4
45.1333,40.3667
-1.5345,53.3268
-3.013,51.091
-0.548,51.429
-75.2776,39.9151
-4.04,51.71
110.1367,44.8917
23.6179,56.2433
13.6167,52.3667
-0.7387,51.3143
-121.2625,37.9797
-87.2028,20.9922
-80.2969,25.7578
-74.0294,41.141
27.5144,47.7708
-75.3287,39.8924
-90.0275,20.4414
0.8165,51.5516
25.5667,58.8833
-69.8571,18.4885
-3.0284,51.6853
-13.909,17.058
-1.227,51.72
-79.8858,40.4207
-118.0961,34.0489
23.9417,54.6333
-75.0722,39.8906
-1.447,53.05
-2.216,53.35
0.474,51.697
-77.1445,38.8658
-77.397,38.8717
-118.3033,33.9235
-77.0102,39.0235
1.2996,52.4024
-96.6839,16.8031
28.9667,46.3333
173,1.3333
47.7108,40.2111
-1.262,53.8852
-3.1553,53.4014
171.2,-42.4667
24.5722,54.2111
-73.6721,40.6746
-1.5783,55.3306
-2.349,51.638
-2.5027,51.3069
-0.228,52.018
-117.9849,33.7451
-55.02,5.0404
-66.2659,18.1398
122.3648,11.7086
-3.18,53.39
-74.0293,40.875
-87.8057,41.9663
-83.0408,39.9793
-112.1083,24.7894
11.5667,55.433
-74.1887,40.9363
-80.0377,40.3941
-0.2654,52.007
-2.4102,51.0559
-105.9333,24.0833
-2.158,51.636
46.3919,41.7233
-89.2844,20.3997
22.9333,55.6333
45.35,39.7667
-1.1817,54.5492
-3.23,51.65
14.9167,-9.3
-84.6139,39.1577
-3.183,51.796
-2.8312,51.5798
19.7203,45.1922
